0.000000	31673.849560	31316.040230	34144.789750	2352.524916
60.000000	31807.300520	31287.053100	33559.844050	2336.986341
120.000000	31813.539040	31470.598260	33641.470230	2408.971154
180.000000	31687.090350	31740.093140	33458.861540	2445.587738
240.000000	31648.766100	31437.166570	33589.045290	2386.431350
300.000000	31684.003910	31544.636620	33613.654570	2285.566875
727.100000	29084.188900	29313.127090	30331.100180	2387.083037
771.100000	28789.781160	29473.058340	31245.474260	2357.273422
815.100000	29030.201380	29739.144920	31535.537690	2396.990035
859.100000	29131.443830	29773.883070	32189.845080	2419.291751
903.100000	29213.961630	30219.640860	32388.385850	2383.744615
947.100000	29333.586990	30550.093540	32569.930990	2406.443042
991.100000	29465.996040	30734.973490	33256.866290	2437.129715
1035.100000	29722.072200	30875.239370	33717.323900	2458.526666
1079.100000	29759.041200	31534.582090	33916.181370	2466.727296
1123.100000	29907.592530	31642.808990	34610.211270	2431.972872
1167.100000	29820.566320	31790.400000	34648.032520	2326.157180
1211.100000	29687.515860	32060.381820	35448.643660	2370.920050
1255.100000	29932.529150	32225.165720	35699.274700	2358.121985
1299.100000	29974.726890	32429.089920	35985.311290	2313.896475
1343.100000	30272.012600	32640.111030	36406.379580	2376.246579
1387.100000	30107.660350	32912.246520	36596.547120	2254.912540
1431.100000	30231.064510	33311.211330	37195.535750	2337.805405
1475.100000	30071.038320	33414.755470	37384.385770	2325.631900
1519.100000	30618.061450	33789.307420	37614.674910	2368.309887
1563.100000	30566.535040	34000.959000	38087.327900	2337.318476
1607.100000	30424.281030	34468.306040	38427.442850	2266.749757
1651.100000	30655.861580	34333.933120	38900.836620	2335.526125
1695.100000	30574.731220	34697.574290	38996.577260	2322.592251
1740.000000	30883.302780	34956.907580	39418.011680	2280.023656
1800.000000	30890.993930	35193.376370	39725.445500	2317.999076
1860.000000	30672.884500	35476.090700	40464.114320	2276.543716
1920.000000	30970.302510	35691.387360	40514.254170	2254.697569
1980.000000	31015.959890	36083.371180	41064.198960	2293.773655
2040.000000	30849.408860	36503.622350	41329.974980	2326.418338
2100.000000	31430.807060	36398.023950	41757.969700	2311.643545
2160.000000	31237.613760	36983.456120	42336.059420	2312.457869
2220.000000	31203.594280	37293.413190	42626.253400	2279.791437
2280.000000	31390.311050	37376.350940	42853.489390	2267.370774
2340.000000	31515.475550	37744.825910	43048.092160	2273.569294
2400.000000	31563.110640	37968.537720	43513.027250	2306.899604
2460.000000	31670.543080	38537.117060	43750.235900	2298.980671
2520.000000	31459.986750	38508.617560	44145.137140	2199.566089
2580.000000	31685.727130	38810.333870	44565.501840	2212.930750
2640.000000	31837.010460	39324.792870	44565.071610	2210.233239
2700.000000	31913.812970	39607.064330	45278.180950	2223.560745
2760.000000	31968.024230	39665.466370	45189.772730	2165.648383
2820.000000	32072.177820	39853.179080	45455.135450	2152.690527
2880.000000	31957.483290	39915.075540	45954.172080	2230.801104
2940.000000	32377.538480	40539.250590	45879.406910	2164.040295
